KHC,LBTYA,LBTYK,MYL,WBA,AAPL,GOOG,GOOGL,SPY,Date
73.712486,37.360001000000004,36.279999,40.77,74.618576,87.97434200000001,712.900024,729.130005,193.237778,2016-05-09
75.357147,37.52,36.580002,40.810001,74.64624,88.571632,723.179993,739.380005,195.64044199999998,2016-05-10
74.534821,37.189999,36.279999,39.639998999999996,74.009743,87.70886999999999,715.289978,730.549988,193.810272,2016-05-11
75.532097,37.080002,36.330002,38.619999,73.677658,85.651482,713.3099980000001,728.070007,193.866577,2016-05-12
74.473587,36.77,36.240002000000004,39.16,72.515335,85.822136,710.830017,724.830017,192.177185,2016-05-13
75.120949,38.16,37.59,40.450001,73.089897,89.007759,716.48999,730.299988,194.073074,2016-05-16
71.875366,37.209998999999996,36.580002,41.02,70.875061,88.63799300000001,706.22998,720.1900019999999,192.261688,2016-05-17
71.018051,36.66,35.950001,42.040001000000004,70.93064100000001,89.652466,706.630005,721.780029,192.317993,2016-05-18
72.610214,35.93,35.52,41.119999,70.624832,89.311157,700.320007,715.3099980000001,191.651627,2016-05-19
72.102814,36.389998999999996,35.73,41.509997999999996,71.560829,90.27822900000001,709.73999,721.710022,192.86236599999998,2016-05-20
72.443993,35.900002,35.209998999999996,41.209998999999996,70.92139399999999,91.425423,704.23999,717.25,192.599533,2016-05-23
73.67750500000001,36.299999,35.369999,42.439999,71.495956,92.819138,720.090027,733.030029,195.096115,2016-05-24
74.228027,36.57,35.610001000000004,42.68,71.940773,94.44986,725.27002,738.099976,196.419434,2016-05-25
73.822838,36.52,35.59,42.860001000000004,71.153053,95.198868,724.119995,736.929993,196.475754,2016-05-26
74.078278,37.310001,36.130001,43.060001,71.35695600000001,95.141983,732.659973,747.599976,197.32046499999998,2016-05-27
73.276718,37.349998,36.130001,43.34,71.727638,94.677414,735.719971,748.849976,196.945023,2016-05-31
73.946136,37.389998999999996,36.23,44.459998999999996,72.376335,93.35006700000001,734.150024,748.460022,197.348633,2016-06-01
74.677246,38.43,37.169998,44.959998999999996,73.30304,92.64846800000001,730.400024,744.27002,197.94928000000002,2016-06-02
75.135292,38.919998,37.509997999999996,44.52,72.913834,92.83809699999999,722.340027,735.8599849999999,197.358017,2016-06-03
74.862213,39.290001000000004,37.759997999999996,46.52,72.895302,93.511246,716.549988,730.0599980000001,198.362244,2016-06-06
74.65083299999999,39.48,37.880001,46.610001000000004,73.321587,93.890488,716.650024,731.090027,198.671951,2016-06-07
75.029579,38.84,37.490002000000004,46.509997999999996,73.61814100000001,93.805161,728.280029,742.929993,199.319611,2016-06-08
75.41716,38.16,36.610001000000004,45.759997999999996,73.219643,94.478317,728.580017,742.52002,199.047394,2016-06-09
75.170517,36.57,35.43,44.529999,76.426071,93.700874,719.409973,733.1900019999999,197.160889,2016-06-10
74.826973,35.07,34.310001,44.77,78.177559,92.288193,718.3599849999999,731.880005,195.64044199999998,2016-06-13
74.765335,34.810001,33.990002000000004,44.869999,78.159019,92.401955,718.27002,733.25,195.25561499999998,2016-06-14
74.730087,35.349998,34.5,44.740002000000004,77.111839,92.098564,718.919983,732.1900019999999,194.983475,2016-06-15
75.117661,35.040001000000004,34.27,45.049999,77.056236,92.487305,710.3599849999999,724.25,195.565384,2016-06-16
74.712479,34.549999,33.93,45.009997999999996,76.592888,90.382515,691.719971,704.25,194.837067,2016-06-17
75.311432,34.869999,34.259997999999996,45.380001,76.852356,90.16444399999999,693.710022,706.130005,196.091812,2016-06-20
75.478806,31.85,31.25,44.880001,77.10257,90.932419,695.9400019999999,708.880005,196.648438,2016-06-21
75.056007,32.18,31.379998999999998,45.0,77.602997,90.59108,697.460022,710.469971,196.327682,2016-06-22
76.077782,33.139998999999996,32.310001,46.16,78.82627099999999,91.112549,701.869995,714.869995,198.884384,2016-06-23
73.75237299999999,28.799999,28.66,43.560001,75.786629,88.552689,675.219971,685.200012,191.74258400000002,2016-06-24
73.664276,26.99,26.709999,41.810001,73.571793,87.26326,668.26001,681.1400150000001,188.308548,2016-06-27
74.668442,29.469998999999998,28.879998999999998,42.82,74.025887,88.732811,680.039978,691.26001,191.70486499999998,2016-06-28
75.839943,29.58,29.190001000000002,43.220001,77.0933,89.500771,684.1099849999999,695.1900019999999,194.969101,2016-06-29
77.936356,29.059998999999998,28.65,43.240002000000004,77.167435,90.638489,692.099976,703.530029,197.629578,2016-06-30
77.72493,29.700001,29.0,43.48,76.972824,90.913445,699.210022,710.25,198.044724,2016-07-01
78.165352,27.49,27.01,42.669998,77.399117,90.06015,694.950012,704.8900150000001,196.620117,2016-07-05
79.046196,27.66,27.389999,43.540001000000004,75.573509,90.572136,697.77002,708.969971,197.799423,2016-07-06
78.667427,28.23,27.76,43.700001,74.600433,90.960854,695.3599849999999,707.26001,197.676773,2016-07-07
79.14308199999999,29.27,28.700001,44.540001000000004,75.805183,91.66244499999999,705.630005,717.780029,200.620239,2016-07-08
79.13427,29.379998999999998,28.76,44.549999,75.999794,91.946884,715.090027,727.200012,201.32785,2016-07-11
77.337372,30.6,29.870001000000002,45.16,75.267677,92.36404399999999,720.6400150000001,732.51001,202.790146,2016-07-12
